# x, y, wind_velocity, turb_intensity
2327.2727272727275, 0.0, 12.0, 0.08018531650304794
2363.636363636364, 0.0, 11.999999046325684, 0.08025671541690826
2400.0, 0.0, 11.999999046325684, 0.08033733069896698
2436.3636363636365, 0.0, 11.999998092651367, 0.0804249718785286
2472.727272727273, 0.0, 11.999995231628418, 0.08051740378141403
2509.0909090909095, 0.0, 11.999991416931152, 0.08061251044273376
2545.4545454545455, 0.0, 11.999985694885254, 0.08070837706327438
2581.818181818182, 0.0, 11.99997615814209, 0.08080335706472397
2618.1818181818185, 0.0, 11.99996280670166, 0.08089607954025269
2654.545454545455, 0.0, 11.999944686889648, 0.08098545670509338
2690.909090909091, 0.0, 11.999920845031738, 0.0810706689953804
2727.2727272727275, 0.0, 11.999889373779297, 0.08115113526582718
2763.636363636364, 0.0, 11.99985122680664, 0.08122646808624268
2800.0000000000005, 0.0, 11.999805450439453, 0.08129648119211197
2836.3636363636365, 0.0, 11.999751091003418, 0.08136113733053207
2872.727272727273, 0.0, 11.999690055847168, 0.08142049610614777
2909.0909090909095, 0.0, 11.999621391296387, 0.08147474378347397
2945.4545454545455, 0.0, 11.999545097351074, 0.08152410387992859
2981.818181818182, 0.0, 11.999463081359863, 0.0815688818693161
3018.1818181818185, 0.0, 11.999375343322754, 0.08160938322544098
3054.545454545455, 0.0, 11.999283790588379, 0.08164595812559128
3090.909090909091, 0.0, 11.999188423156738, 0.08167894184589386
3127.2727272727275, 0.0, 11.999090194702148, 0.08170868456363678
3163.636363636364, 0.0, 11.998991012573242, 0.0817355066537857
3200.0000000000005, 0.0, 11.99889087677002, 0.08175972104072571
3236.3636363636365, 0.0, 11.99879264831543, 0.08178162574768066
3272.727272727273, 0.0, 11.99869441986084, 0.08180148154497147
3309.0909090909095, 0.0, 11.998600006103516, 0.08181953430175781
3345.454545454546, 0.0, 11.998507499694824, 0.08183600753545761
3381.818181818182, 0.0, 11.998419761657715, 0.08185110241174698
3418.1818181818185, 0.0, 11.998334884643555, 0.08186498284339905
3454.545454545455, 0.0, 11.998255729675293, 0.08187781274318695
3490.909090909091, 0.0, 11.998180389404297, 0.08188971132040024
3527.2727272727275, 0.0, 11.9981107711792, 0.08190080523490906
3563.636363636364, 0.0, 11.998045921325684, 0.08191117644309998
3600.0, 0.0, 11.997987747192383, 0.08192091435194016
0.0, 36.36363636363637, 12.0, 0.07999999821186066
36.36363636363637, 36.36363636363637, 12.0, 0.07999999821186066
72.72727272727273, 36.36363636363637, 12.0, 0.07999999821186066
109.0909090909091, 36.36363636363637, 12.0, 0.07999999821186066
145.45454545454547, 36.36363636363637, 12.0, 0.07999999821186066
181.81818181818184, 36.36363636363637, 12.0, 0.07999999821186066
218.1818181818182, 36.36363636363637, 12.0, 0.07999999821186066
254.54545454545456, 36.36363636363637, 12.0, 0.07999999821186066
290.90909090909093, 36.36363636363637, 12.0, 0.07999999821186066
327.2727272727273, 36.36363636363637, 12.0, 0.07999999821186066
363.6363636363637, 36.36363636363637, 12.0, 0.07999999821186066
400.00000000000006, 36.36363636363637, 12.0, 0.07999999821186066
436.3636363636364, 36.36363636363637, 12.0, 0.07999999821186066
472.72727272727275, 36.36363636363637, 12.0, 0.07999999821186066
509.0909090909091, 36.36363636363637, 12.0, 0.07999999821186066
545.4545454545455, 36.36363636363637, 12.0, 0.07999999821186066
581.8181818181819, 36.36363636363637, 12.0, 0.07999999821186066
618.1818181818182, 36.36363636363637, 12.0, 0.07999999821186066
654.5454545454546, 36.36363636363637, 12.0, 0.07999999821186066
690.909090909091, 36.36363636363637, 12.0, 0.07999999821186066
727.2727272727274, 36.36363636363637, 12.0, 0.07999999821186066
763.6363636363637, 36.36363636363637, 12.0, 0.07999999821186066
800.0000000000001, 36.36363636363637, 12.0, 0.07999999821186066
836.3636363636365, 36.36363636363637, 12.0, 0.07999999821186066
872.7272727272727, 36.36363636363637, 12.0, 0.07999999821186066
909.0909090909091, 36.36363636363637, 12.0, 0.07999999821186066
945.4545454545455, 36.36363636363637, 12.0, 0.07999999821186066
981.8181818181819, 36.36363636363637, 12.0, 0.07999999821186066
1018.1818181818182, 36.36363636363637, 12.0, 0.07999999821186066
1054.5454545454547, 36.36363636363637, 12.0, 0.07999999821186066
1090.909090909091, 36.36363636363637, 12.0, 0.07999999821186066
1127.2727272727275, 36.36363636363637, 12.0, 0.07999999821186066
1163.6363636363637, 36.36363636363637, 12.0, 0.07999999821186066
1200.0, 36.36363636363637, 12.0, 0.07999999821186066
1236.3636363636365, 36.36363636363637, 12.0, 0.07999999821186066
1272.7272727272727, 36.36363636363637, 12.0, 0.07999999821186066
1309.0909090909092, 36.36363636363637, 12.0, 0.07999999821186066
1345.4545454545455, 36.36363636363637, 12.0, 0.07999999821186066
1381.818181818182, 36.36363636363637, 12.0, 0.07999999821186066
1418.1818181818182, 36.36363636363637, 12.0, 0.07999999821186066
1454.5454545454547, 36.36363636363637, 12.0, 0.07999999821186066
1490.909090909091, 36.36363636363637, 12.0, 0.07999999821186066
1527.2727272727275, 36.36363636363637, 12.0, 0.07999999821186066
1563.6363636363637, 36.36363636363637, 12.0, 0.07999999821186066
1600.0000000000002, 36.36363636363637, 12.0, 0.07999999821186066
1636.3636363636365, 36.36363636363637, 12.0, 0.07999999821186066
1672.727272727273, 36.36363636363637, 12.0, 0.07999999821186066
1709.0909090909092, 36.36363636363637, 12.0, 0.07999999821186066
1745.4545454545455, 36.36363636363637, 12.0, 0.07999999821186066
1781.818181818182, 36.36363636363637, 12.0, 0.07999999821186066
1818.1818181818182, 36.36363636363637, 12.0, 0.07999999821186066
1854.5454545454547, 36.36363636363637, 12.0, 0.07999999821186066
1890.909090909091, 36.36363636363637, 12.0, 0.07999999821186066
1927.2727272727275, 36.36363636363637, 12.0, 0.07999999821186066
1963.6363636363637, 36.36363636363637, 12.0, 0.07999999821186066
2000.0000000000002, 36.36363636363637, 12.0, 0.07999999821186066
2036.3636363636365, 36.36363636363637, 12.0, 0.07999999821186066
2072.727272727273, 36.36363636363637, 12.0, 0.07999999821186066
2109.0909090909095, 36.36363636363637, 11.999960899353027, 0.08494431525468826
2145.4545454545455, 36.36363636363637, 11.999857902526855, 0.08981085568666458
2181.818181818182, 36.36363636363637, 11.999648094177246, 0.09512154012918472
2218.1818181818185, 36.36363636363637, 11.999300003051758, 0.09995032101869583
2254.545454545455, 36.36363636363637, 11.998793601989746, 0.10385069251060486
2290.909090909091, 36.36363636363637, 11.998122215270996, 0.1067429929971695
2327.2727272727275, 36.36363636363637, 11.997295379638672, 0.10873080044984818
2363.636363636364, 36.36363636363637, 11.996331214904785, 0.10997825115919113
2400.0, 36.36363636363637, 11.995260238647461, 0.11064955592155457
2436.3636363636365, 36.36363636363637, 11.994114875793457, 0.1108861118555069
2472.727272727273, 36.36363636363637, 11.99293041229248, 0.11080154031515121
2509.0909090909095, 36.36363636363637, 11.991741180419922, 0.11048389971256256
2545.4545454545455, 36.36363636363637, 11.99057674407959, 0.11000017076730728
2581.818181818182, 36.36363636363637, 11.98946475982666, 0.10940071195363998
2618.1818181818185, 36.36363636363637, 11.988425254821777, 0.10872317105531693
2654.545454545455, 36.36363636363637, 11.987473487854004, 0.10799559950828552
2690.909090909091, 36.36363636363637, 11.986620903015137, 0.10723879188299179
2727.2727272727275, 36.36363636363637, 11.98587417602539, 0.10646813362836838
2763.636363636364, 36.36363636363637, 11.985234260559082, 0.10569494217634201
2800.0000000000005, 36.36363636363637, 11.984703063964844, 0.10492748022079468
2836.3636363636365, 36.36363636363637, 11.984274864196777, 0.10417171567678452
2872.727272727273, 36.36363636363637, 11.983946800231934, 0.10343188047409058
2909.0909090909095, 36.36363636363637, 11.983712196350098, 0.10271091759204865
2945.4545454545455, 36.36363636363637, 11.983563423156738, 0.10201078653335571
2981.818181818182, 36.36363636363637, 11.983492851257324, 0.10133268684148788
3018.1818181818185, 36.36363636363637, 11.98349380493164, 0.10067728906869888
3054.545454545455, 36.36363636363637, 11.983558654785156, 0.10004483908414841
3090.909090909091, 36.36363636363637, 11.983677864074707, 0.09943526983261108
3127.2727272727275, 36.36363636363637, 11.983846664428711, 0.09884828329086304
3163.636363636364, 36.36363636363637, 11.984057426452637, 0.09828343987464905
3200.0000000000005, 36.36363636363637, 11.98430347442627, 0.09774015843868256
3236.3636363636365, 36.36363636363637, 11.984580039978027, 0.09721778333187103
3272.727272727273, 36.36363636363637, 11.984881401062012, 0.09671561419963837
3309.0909090909095, 36.36363636363637, 11.98520278930664, 0.09623292088508606
3345.454545454546, 36.36363636363637, 11.985540390014648, 0.09576894342899323
3381.818181818182, 36.36363636363637, 11.98589038848877, 0.09532294422388077
3418.1818181818185, 36.36363636363637, 11.986248970031738, 0.0948941633105278
3454.545454545455, 36.36363636363637, 11.986614227294922, 0.09448187798261642
3490.909090909091, 36.36363636363637, 11.986981391906738, 0.09408537298440933
3527.2727272727275, 36.36363636363637, 11.987351417541504, 0.09370394796133041
3563.636363636364, 36.36363636363637, 11.987719535827637, 0.09333694726228714
3600.0, 36.36363636363637, 11.988086700439453, 0.09298372268676758
0.0, 72.72727272727273, 12.0, 0.07999999821186066
36.36363636363637, 72.72727272727273, 12.0, 0.07999999821186066
72.72727272727273, 72.72727272727273, 12.0, 0.07999999821186066
109.0909090909091, 72.72727272727273, 12.0, 0.07999999821186066
145.45454545454547, 72.72727272727273, 12.0, 0.07999999821186066
181.81818181818184, 72.72727272727273, 12.0, 0.07999999821186066
218.1818181818182, 72.72727272727273, 12.0, 0.07999999821186066
254.54545454545456, 72.72727272727273, 12.0, 0.07999999821186066
290.90909090909093, 72.72727272727273, 12.0, 0.07999999821186066
327.2727272727273, 72.72727272727273, 12.0, 0.07999999821186066
363.6363636363637, 72.72727272727273, 12.0, 0.07999999821186066
400.00000000000006, 72.72727272727273, 12.0, 0.07999999821186066
436.3636363636364, 72.72727272727273, 12.0, 0.07999999821186066
472.72727272727275, 72.72727272727273, 12.0, 0.07999999821186066
509.0909090909091, 72.72727272727273, 12.0, 0.07999999821186066
545.4545454545455, 72.72727272727273, 12.0, 0.07999999821186066
581.8181818181819, 72.72727272727273, 12.0, 0.07999999821186066
618.1818181818182, 72.72727272727273, 12.0, 0.07999999821186066
654.5454545454546, 72.72727272727273, 12.0, 0.07999999821186066
690.909090909091, 72.72727272727273, 12.0, 0.07999999821186066
727.2727272727274, 72.72727272727273, 12.0, 0.07999999821186066
763.6363636363637, 72.72727272727273, 12.0, 0.07999999821186066
800.0000000000001, 72.72727272727273, 12.0, 0.07999999821186066
836.3636363636365, 72.72727272727273, 12.0, 0.07999999821186066
872.7272727272727, 72.72727272727273, 12.0, 0.07999999821186066
909.0909090909091, 72.72727272727273, 12.0, 0.07999999821186066
945.4545454545455, 72.72727272727273, 12.0, 0.07999999821186066
981.8181818181819, 72.72727272727273, 12.0, 0.07999999821186066
1018.1818181818182, 72.72727272727273, 12.0, 0.07999999821186066
1054.5454545454547, 72.72727272727273, 12.0, 0.07999999821186066
1090.909090909091, 72.72727272727273, 12.0, 0.07999999821186066
1127.2727272727275, 72.72727272727273, 12.0, 0.07999999821186066
1163.6363636363637, 72.72727272727273, 12.0, 0.07999999821186066
1200.0, 72.72727272727273, 12.0, 0.07999999821186066
1236.3636363636365, 72.72727272727273, 12.0, 0.07999999821186066
1272.7272727272727, 72.72727272727273, 12.0, 0.07999999821186066
1309.0909090909092, 72.72727272727273, 12.0, 0.07999999821186066
1345.4545454545455, 72.72727272727273, 12.0, 0.07999999821186066
1381.818181818182, 72.72727272727273, 12.0, 0.07999999821186066
1418.1818181818182, 72.72727272727273, 12.0, 0.07999999821186066
1454.5454545454547, 72.72727272727273, 12.0, 0.07999999821186066
1490.909090909091, 72.72727272727273, 12.0, 0.07999999821186066
1527.2727272727275, 72.72727272727273, 12.0, 0.07999999821186066
1563.6363636363637, 72.72727272727273, 12.0, 0.07999999821186066
1600.0000000000002, 72.72727272727273, 12.0, 0.07999999821186066
1636.3636363636365, 72.72727272727273, 12.0, 0.07999999821186066
1672.727272727273, 72.72727272727273, 12.0, 0.07999999821186066
1709.0909090909092, 72.72727272727273, 12.0, 0.07999999821186066
1745.4545454545455, 72.72727272727273, 12.0, 0.07999999821186066
1781.818181818182, 72.72727272727273, 12.0, 0.07999999821186066
1818.1818181818182, 72.72727272727273, 12.0, 0.07999999821186066
1854.5454545454547, 72.72727272727273, 12.0, 0.07999999821186066
1890.909090909091, 72.72727272727273, 12.0, 0.07999999821186066
1927.2727272727275, 72.72727272727273, 12.0, 0.07999999821186066
1963.6363636363637, 72.72727272727273, 12.0, 0.07999999821186066
2000.0000000000002, 72.72727272727273, 12.0, 0.07999999821186066
2036.3636363636365, 72.72727272727273, 12.0, 0.07999999821186066
2072.727272727273, 72.72727272727273, 12.0, 0.07999999821186066
2109.0909090909095, 72.72727272727273, 11.82289981842041, 0.0805240049958229
2145.4545454545455, 72.72727272727273, 11.707931518554688, 0.08127427101135254
2181.818181818182, 72.72727272727273, 11.632378578186035, 0.08235115557909012
2218.1818181818185, 72.72727272727273, 11.595226287841797, 0.0836258977651596
2254.545454545455, 72.72727272727273, 11.585386276245117, 0.08495751768350601
2290.909090909091, 72.72727272727273, 11.5926513671875, 0.0862397626042366
2327.2727272727275, 72.72727272727273, 11.609779357910156, 0.08740995079278946
2363.636363636364, 72.72727272727273, 11.632078170776367, 0.08843994140625
2400.0, 72.72727272727273, 11.656623840332031, 0.08932366967201233
2436.3636363636365, 72.72727272727273, 11.681647300720215, 0.09006737172603607
2472.727272727273, 72.72727272727273, 11.706106185913086, 0.09068313986063004
2509.0909090909095, 72.72727272727273, 11.729416847229004, 0.09118512272834778
2545.4545454545455, 72.72727272727273, 11.751277923583984, 0.09158752858638763
2581.818181818182, 72.72727272727273, 11.771563529968262, 0.09190361946821213
2618.1818181818185, 72.72727272727273, 11.790255546569824, 0.09214533120393753
2654.545454545455, 72.72727272727273, 11.807395935058594, 0.09232316166162491
2690.909090909091, 72.72727272727273, 11.823064804077148, 0.0924462303519249
2727.2727272727275, 72.72727272727273, 11.837358474731445, 0.09252240508794785
2763.636363636364, 72.72727272727273, 11.850382804870605, 0.09255848079919815
2800.0000000000005, 72.72727272727273, 11.862242698669434, 0.09256026893854141
2836.3636363636365, 72.72727272727273, 11.873040199279785, 0.09253277629613876
2872.727272727273, 72.72727272727273, 11.882872581481934, 0.09248030930757523
2909.0909090909095, 72.72727272727273, 11.891827583312988, 0.09240658581256866
2945.4545454545455, 72.72727272727273, 11.89999008178711, 0.09231480956077576
2981.818181818182, 72.72727272727273, 11.90743637084961, 0.09220775216817856
3018.1818181818185, 72.72727272727273, 11.91423225402832, 0.09208782762289047
3054.545454545455, 72.72727272727273, 11.920441627502441, 0.09195710718631744
3090.909090909091, 72.72727272727273, 11.92612075805664, 0.09181741625070572
3127.2727272727275, 72.72727272727273, 11.931320190429688, 0.09167032688856125
3163.636363636364, 72.72727272727273, 11.936084747314453, 0.09151721000671387
3200.0000000000005, 72.72727272727273, 11.94045639038086, 0.09135927259922028
3236.3636363636365, 72.72727272727273, 11.944470405578613, 0.09119755029678345
3272.727272727273, 72.72727272727273, 11.948161125183105, 0.0910329669713974
3309.0909090909095, 72.72727272727273, 11.951558113098145, 0.09086630493402481
3345.454545454546, 72.72727272727273, 11.954689025878906, 0.0906982570886612
3381.818181818182, 72.72727272727273, 11.957575798034668, 0.0905294343829155
3418.1818181818185, 72.72727272727273, 11.960240364074707, 0.0903603658080101
3454.545454545455, 72.72727272727273, 11.9627046585083, 0.09019149839878082
3490.909090909091, 72.72727272727273, 11.964982986450195, 0.0900232270359993
3527.2727272727275, 72.72727272727273, 11.967094421386719, 0.08985590189695358
3563.636363636364, 72.72727272727273, 11.969051361083984, 0.08968981355428696
3600.0, 72.72727272727273, 11.970867156982422, 0.08952520787715912
0.0, 109.0909090909091, 12.0, 0.07999999821186066
36.36363636363637, 109.0909090909091, 12.0, 0.07999999821186066
72.72727272727273, 109.0909090909091, 12.0, 0.07999999821186066
109.0909090909091, 109.0909090909091, 12.0, 0.07999999821186066
145.45454545454547, 109.0909090909091, 12.0, 0.07999999821186066
181.81818181818184, 109.0909090909091, 12.0, 0.07999999821186066
218.1818181818182, 109.0909090909091, 12.0, 0.07999999821186066
254.54545454545456, 109.0909090909091, 12.0, 0.07999999821186066
290.90909090909093, 109.0909090909091, 12.0, 0.07999999821186066
327.2727272727273, 109.0909090909091, 12.0, 0.07999999821186066
363.6363636363637, 109.0909090909091, 12.0, 0.07999999821186066
400.00000000000006, 109.0909090909091, 12.0, 0.07999999821186066
436.3636363636364, 109.0909090909091, 12.0, 0.07999999821186066
472.72727272727275, 109.0909090909091, 12.0, 0.07999999821186066
509.0909090909091, 109.0909090909091, 12.0, 0.07999999821186066
545.4545454545455, 109.0909090909091, 12.0, 0.07999999821186066
581.8181818181819, 109.0909090909091, 12.0, 0.07999999821186066
618.1818181818182, 109.0909090909091, 12.0, 0.07999999821186066
654.5454545454546, 109.0909090909091, 12.0, 0.07999999821186066
690.909090909091, 109.0909090909091, 12.0, 0.07999999821186066
727.2727272727274, 109.0909090909091, 12.0, 0.07999999821186066
763.6363636363637, 109.0909090909091, 12.0, 0.07999999821186066
800.0000000000001, 109.0909090909091, 12.0, 0.07999999821186066
836.3636363636365, 109.0909090909091, 12.0, 0.07999999821186066
872.7272727272727, 109.0909090909091, 12.0, 0.07999999821186066
909.0909090909091, 109.0909090909091, 12.0, 0.07999999821186066
945.4545454545455, 109.0909090909091, 12.0, 0.07999999821186066
981.8181818181819, 109.0909090909091, 12.0, 0.07999999821186066
1018.1818181818182, 109.0909090909091, 12.0, 0.07999999821186066
1054.5454545454547, 109.0909090909091, 12.0, 0.07999999821186066
1090.909090909091, 109.0909090909091, 12.0, 0.07999999821186066
1127.2727272727275, 109.0909090909091, 12.0, 0.07999999821186066
1163.6363636363637, 109.0909090909091, 12.0, 0.07999999821186066
1200.0, 109.0909090909091, 12.0, 0.07999999821186066
1236.3636363636365, 109.0909090909091, 12.0, 0.07999999821186066
1272.7272727272727, 109.0909090909091, 12.0, 0.07999999821186066
1309.0909090909092, 109.0909090909091, 12.0, 0.07999999821186066
1345.4545454545455, 109.0909090909091, 12.0, 0.07999999821186066
1381.818181818182, 109.0909090909091, 12.0, 0.07999999821186066
1418.1818181818182, 109.0909090909091, 12.0, 0.07999999821186066
1454.5454545454547, 109.0909090909091, 12.0, 0.07999999821186066
1490.909090909091, 109.0909090909091, 12.0, 0.07999999821186066
1527.2727272727275, 109.0909090909091, 12.0, 0.07999999821186066
1563.6363636363637, 109.0909090909091, 12.0, 0.07999999821186066
1600.0000000000002, 109.0909090909091, 12.0, 0.07999999821186066
1636.3636363636365, 109.0909090909091, 12.0, 0.07999999821186066
1672.727272727273, 109.0909090909091, 12.0, 0.07999999821186066
1709.0909090909092, 109.0909090909091, 12.0, 0.07999999821186066
1745.4545454545455, 109.0909090909091, 12.0, 0.07999999821186066
1781.818181818182, 109.0909090909091, 12.0, 0.07999999821186066
1818.1818181818182, 109.0909090909091, 12.0, 0.07999999821186066
1854.5454545454547, 109.0909090909091, 12.0, 0.07999999821186066
1890.909090909091, 109.0909090909091, 12.0, 0.07999999821186066
1927.2727272727275, 109.0909090909091, 12.0, 0.07999999821186066
1963.6363636363637, 109.0909090909091, 12.0, 0.07999999821186066
2000.0000000000002, 109.0909090909091, 12.0, 0.07999999821186066
2036.3636363636365, 109.0909090909091, 12.0, 0.07999999821186066
2072.727272727273, 109.0909090909091, 12.0, 0.07999999821186066
2109.0909090909095, 109.0909090909091, 11.807144165039062, 0.08045122027397156
2145.4545454545455, 109.0909090909091, 11.684354782104492, 0.08111125230789185
2181.818181818182, 109.0909090909091, 11.60536003112793, 0.08207371085882187
2218.1818181818185, 109.0909090909091, 11.56806468963623, 0.08323058485984802
2254.545454545455, 109.0909090909091, 11.559908866882324, 0.08445709943771362
2290.909090909091, 109.0909090909091, 11.569658279418945, 0.08565524965524673
2327.2727272727275, 109.0909090909091, 11.589485168457031, 0.08676424622535706
2363.636363636364, 109.0909090909091, 11.614395141601562, 0.08775421231985092
2400.0, 109.0909090909091, 11.641328811645508, 0.08861583471298218
2436.3636363636365, 109.0909090909091, 11.668468475341797, 0.08935178071260452
2472.727272727273, 109.0909090909091, 11.694770812988281, 0.08997085690498352
2509.0909090909095, 109.0909090909091, 11.7196683883667, 0.09048440307378769
2545.4545454545455, 109.0909090909091, 11.742888450622559, 0.0909043550491333
2581.818181818182, 109.0909090909091, 11.764335632324219, 0.09124217182397842
2618.1818181818185, 109.0909090909091, 11.784015655517578, 0.09150837361812592
2654.545454545455, 109.0909090909091, 11.801998138427734, 0.09171237796545029
2690.909090909091, 109.0909090909091, 11.81838607788086, 0.09186249226331711
2727.2727272727275, 109.0909090909091, 11.833293914794922, 0.09196598827838898
2763.636363636364, 109.0909090909091, 11.846843719482422, 0.09202918410301208
2800.0000000000005, 109.0909090909091, 11.859152793884277, 0.09205757826566696
2836.3636363636365, 109.0909090909091, 11.870336532592773, 0.09205595403909683
2872.727272727273, 109.0909090909091, 11.880500793457031, 0.09202845394611359
2909.0909090909095, 109.0909090909091, 11.889742851257324, 0.09197869151830673
2945.4545454545455, 109.0909090909091, 11.898153305053711, 0.09190981090068817
2981.818181818182, 109.0909090909091, 11.905813217163086, 0.09182456135749817
3018.1818181818185, 109.0909090909091, 11.912796020507812, 0.09172534197568893
3054.545454545455, 109.0909090909091, 11.919167518615723, 0.0916142389178276
3090.909090909091, 109.0909090909091, 11.924988746643066, 0.09149310737848282
3127.2727272727275, 109.0909090909091, 11.93031120300293, 0.09136354178190231
3163.636363636364, 109.0909090909091, 11.935184478759766, 0.0912269651889801
3200.0000000000005, 109.0909090909091, 11.939651489257812, 0.09108462184667587
3236.3636363636365, 109.0909090909091, 11.94374942779541, 0.09093758463859558
3272.727272727273, 109.0909090909091, 11.947514533996582, 0.09078682959079742
3309.0909090909095, 109.0909090909091, 11.950977325439453, 0.09063319116830826
3345.454545454546, 109.0909090909091, 11.954164505004883, 0.09047740697860718
3381.818181818182, 109.0909090909091, 11.95710277557373, 0.09032012522220612
3418.1818181818185, 109.0909090909091, 11.959813117980957, 0.09016189724206924
3454.545454545455, 109.0909090909091, 11.96231746673584, 0.09000325202941895
3490.909090909091, 109.0909090909091, 11.964632987976074, 0.08984459936618805
3527.2727272727275, 109.0909090909091, 11.966775894165039, 0.0896863266825676
3563.636363636364, 109.0909090909091, 11.968762397766113, 0.08952876180410385
3600.0, 109.0909090909091, 11.970603942871094, 0.0893721878528595
0.0, 145.45454545454547, 12.0, 0.07999999821186066
36.36363636363637, 145.45454545454547, 12.0, 0.07999999821186066
72.72727272727273, 145.45454545454547, 12.0, 0.07999999821186066
109.0909090909091, 145.45454545454547, 12.0, 0.07999999821186066
145.45454545454547, 145.45454545454547, 12.0, 0.07999999821186066
181.81818181818184, 145.45454545454547, 12.0, 0.07999999821186066
218.1818181818182, 145.45454545454547, 12.0, 0.07999999821186066
254.54545454545456, 145.45454545454547, 12.0, 0.07999999821186066
290.90909090909093, 145.45454545454547, 12.0, 0.07999999821186066
327.2727272727273, 145.45454545454547, 12.0, 0.07999999821186066
363.6363636363637, 145.45454545454547, 12.0, 0.07999999821186066
400.00000000000006, 145.45454545454547, 12.0, 0.07999999821186066
436.3636363636364, 145.45454545454547, 12.0, 0.07999999821186066
472.72727272727275, 145.45454545454547, 12.0, 0.07999999821186066
509.0909090909091, 145.45454545454547, 12.0, 0.07999999821186066
545.4545454545455, 145.45454545454547, 12.0, 0.07999999821186066
581.8181818181819, 145.45454545454547, 12.0, 0.07999999821186066
618.1818181818182, 145.45454545454547, 12.0, 0.07999999821186066
654.5454545454546, 145.45454545454547, 12.0, 0.07999999821186066
690.909090909091, 145.45454545454547, 12.0, 0.07999999821186066
727.2727272727274, 145.45454545454547, 12.0, 0.07999999821186066
763.6363636363637, 145.45454545454547, 12.0, 0.07999999821186066
800.0000000000001, 145.45454545454547, 12.0, 0.07999999821186066
836.3636363636365, 145.45454545454547, 12.0, 0.07999999821186066
872.7272727272727, 145.45454545454547, 12.0, 0.07999999821186066
