1.617964530508904545e+03,9.188054915809212844e+02,8.187785804710407547e+02,1.717976970788432482e+03,1.377834673897762514e+03,9.176080376544786077e+02,1.277817907227409705e+03,1.474993723804905358e+03,1.794269198809367708e+03,1.866159734130472316e+03,1.402836708521431092e+03,1.574095484188961564e+03,2.599486850368637988e+03,1.645070181359322305e+03
9.178388353023857462e+02,9.176040664989494644e+02,7.567845585746115376e+02,1.717966204773671279e+03,1.386248300579677107e+03,9.176080132431596894e+02,1.286232001143684329e+03,1.002216354762950346e+03,1.799619553584808045e+03,1.880471491396210013e+03,1.402832815358291555e+03,1.564445598459501525e+03,2.599486888427256872e+03,1.635627338705075090e+03
9.199965553910080871e+02,9.188100100510793027e+02,8.187777898911792818e+02,1.719624611928838021e+03,1.386242446489640542e+03,9.176080071034358525e+02,1.286238955137341463e+03,1.010859341763026350e+03,1.794955665413355746e+03,1.866748697430855145e+03,1.406649660263065925e+03,1.564929934820311928e+03,2.599486728324222895e+03,1.635713933868487402e+03
1.617963770171398664e+03,9.188479487580927980e+02,5.326168321673068249e+02,1.717977481938233723e+03,1.377823847818550348e+03,6.326241224300244994e+02,1.277819285585729631e+03,1.474938876337697593e+03,1.793462781113658139e+03,1.996086637782284242e+03,1.402839424160317094e+03,1.572853404483967552e+03,1.925026207646124703e+03,1.643666642375239235e+03
1.617976205275569100e+03,9.188402569523667580e+02,8.188172705629675647e+02,1.717976695091862211e+03,1.379495936149663066e+03,9.176080385783764086e+02,1.279473373044904065e+03,1.475278932840599282e+03,1.794884070890528619e+03,1.866673561839120339e+03,1.403161765804775769e+03,1.574085091436582388e+03,2.599486850337404576e+03,1.645069192705731211e+03
9.198847845375071302e+02,9.188100083748045108e+02,8.187805626988606491e+02,1.719624614680845980e+03,1.386242202678558442e+03,9.176080396907888144e+02,1.286239152133882953e+03,1.008855969495478348e+03,1.794955759400030729e+03,1.866741390074506398e+03,1.406649660012780259e+03,1.564930801357895689e+03,2.599486728728643811e+03,1.635711358625863113e+03
9.199823109128151373e+02,9.188022672351243045e+02,8.187801760835544655e+02,1.719624584771582249e+03,1.386241665150695098e+03,9.176080099961867518e+02,1.286239132406182307e+03,1.007296705036259141e+03,1.794041163801628727e+03,1.866006548356931944e+03,1.406649655387945131e+03,1.564929628460196000e+03,2.599486851561677668e+03,1.635714315448889238e+03
9.178388007674044502e+02,9.175954960279586885e+02,1.020109719149461853e+03,1.718088004629435773e+03,1.831720530139066341e+03,9.176080212867703949e+02,1.572073903800678863e+03,1.002216373667259290e+03,1.800112544173871811e+03,1.873858864236744239e+03,1.402828175644201110e+03,1.485183066026547067e+03,2.599486714795462376e+03,1.360128245401570894e+03
8.684708034376183150e+02,9.178133554446950484e+02,8.175842248371383221e+02,1.717967425448901622e+03,1.386242171172856388e+03,9.176080418742827760e+02,1.286239625891144897e+03,1.012867633242137572e+03,1.797875689244966225e+03,1.869755680209306092e+03,1.402838294734884585e+03,1.564454264167231713e+03,2.599486897299263546e+03,1.635716770885394226e+03
9.178387906387185922e+02,9.175954971136222866e+02,1.022454206135954450e+03,1.717966423793033755e+03,1.837972953519681369e+03,9.176080481573951602e+02,1.562596713817931231e+03,1.002216358232802236e+03,1.800112528156348390e+03,1.877101981794332687e+03,1.402817215803906265e+03,1.482674307605716876e+03,2.599486744802706198e+03,1.309050734057353338e+03
1.617975770889829619e+03,9.188450373818842536e+02,8.187803241080467842e+02,1.717977377476540369e+03,1.379497957900927076e+03,9.176080376325936641e+02,1.279474833046663662e+03,1.475279666962618649e+03,1.794291420157712992e+03,1.866106877656913639e+03,1.403400551883374419e+03,1.574181738182912568e+03,2.599486854323693024e+03,1.645067619286677655e+03
8.603582125377586181e+02,9.178152812022955231e+02,8.175851163911419235e+02,1.718026591273292752e+03,1.386245939489510874e+03,9.176080031908603587e+02,1.286239721871171014e+03,1.012116254547057110e+03,1.797866600292958310e+03,1.869624346626455463e+03,1.403035789030116121e+03,1.564444082075051483e+03,2.599486899722725411e+03,1.635716770885394226e+03
1.617965114590690519e+03,9.188747520025992799e+02,5.326172942846166052e+02,1.717977435209218811e+03,1.377851775922246588e+03,6.326240785546075358e+02,1.277837825496235837e+03,1.475283006772255931e+03,1.793666811653392415e+03,1.996089735048555212e+03,1.403200078899051050e+03,1.572865342436272385e+03,1.925029631601898245e+03,1.643688439156507002e+03
9.184463769413952150e+02,9.187361240477679303e+02,8.186262266114104023e+02,1.717965959230183216e+03,1.386242561946935211e+03,9.176080380863958226e+02,1.286238941071754880e+03,1.004184107243810104e+03,1.795117377662457557e+03,1.866676870274257681e+03,1.402832140597531634e+03,1.564202822805709729e+03,2.599486882246003915e+03,1.635106730100819277e+03
1.614860736239677863e+03,9.175951013539313408e+02,7.690214498969363603e+02,1.717966751235326001e+03,1.386261829149505274e+03,9.176080485464981393e+02,1.286236050760768421e+03,1.482339785089867519e+03,1.800117876580713755e+03,1.886389945958699172e+03,1.402820307533022969e+03,1.573767421899863166e+03,2.599486929340213464e+03,1.644851077125150596e+03
9.178388013964230367e+02,9.175954967243851570e+02,1.030042614092228632e+03,1.717965386802822195e+03,1.835299688185847117e+03,9.176080190265384999e+02,1.524630747357545943e+03,1.002216356073775046e+03,1.800112551939425430e+03,1.877032346519914654e+03,1.402828529654576414e+03,1.483938639571593740e+03,2.599486915170016346e+03,1.308899612477124265e+03
1.531135562024140881e+03,9.175954679347208867e+02,4.431909104170015326e+02,1.718084017792757777e+03,1.853282763233604328e+03,9.176080059694734246e+02,1.239583527075022857e+03,1.483347582336772120e+03,1.800117789594013630e+03,2.004206287759154748e+03,1.403005415771990329e+03,1.316622304192757611e+03,2.599486917614851791e+03,1.633427101243861898e+03
9.178388010513506288e+02,9.175954972533756973e+02,1.022079829661158215e+03,1.718051600466619902e+03,1.831995945936021599e+03,9.176080519807982228e+02,1.562608277484895325e+03,1.002216353175644826e+03,1.800112575946950983e+03,1.875274081861457489e+03,1.402828765426093469e+03,1.484038817459442726e+03,2.599486749810458605e+03,1.351790839013892310e+03
9.184476839393777254e+02,9.188100604870402321e+02,8.187861954882082500e+02,1.718023993528240226e+03,1.386246092997620963e+03,9.176080422377583545e+02,1.286239111135196708e+03,1.004180908659899728e+03,1.794950102346504536e+03,1.866822477946410800e+03,1.403094523266147917e+03,1.564188562909148914e+03,2.599486841204716256e+03,1.635267851188383702e+03
1.613003949671704959e+03,9.175950637412994411e+02,4.559091902947931203e+02,1.717969822087781722e+03,1.379778160254784098e+03,6.138487819669910550e+02,1.279714275452564834e+03,1.482347268281497463e+03,1.800120269232121473e+03,2.023777739788654117e+03,1.402830877288448619e+03,1.574402784785395852e+03,1.928979860111740436e+03,1.648168739426002503e+03
1.611879111246613320e+03,9.175947346088232734e+02,5.324521331678556635e+02,1.717970738135409874e+03,1.379844028987474985e+03,6.330830430537090479e+02,1.279309252794351323e+03,1.478117604934734572e+03,1.800120170542333426e+03,1.993293616173978080e+03,1.402819942141711408e+03,1.574097476326148353e+03,1.921561216581823828e+03,1.645027098462256845e+03
9.178388004476034894e+02,9.175954971908525977e+02,1.024958506807586446e+03,1.718038285553086780e+03,1.832153772901470802e+03,9.176080518076148564e+02,1.569918717240873320e+03,1.002216358195118573e+03,1.800112585317263893e+03,1.876928399820986442e+03,1.402828738844018972e+03,1.485022271202320553e+03,2.599486922762913309e+03,1.351248180244637069e+03
9.184451446756586392e+02,9.188100603181852648e+02,8.187804553541118366e+02,1.718040536145537772e+03,1.386246153222094335e+03,9.176080395606334150e+02,1.286239146787106847e+03,1.004180908659899728e+03,1.794940964537844593e+03,1.866728745348232678e+03,1.403150152744193292e+03,1.564344738320086890e+03,2.599486832987881371e+03,1.635253093794241295e+03
1.471317865045802591e+03,9.175950659920838461e+02,4.578169504789109396e+02,1.717976534530873778e+03,1.867529378013125324e+03,6.329443037498141393e+02,1.240789553797639428e+03,1.518620075460538146e+03,1.799800670569603426e+03,2.023737064598994039e+03,1.402829641936169992e+03,1.313904816991321923e+03,1.921420561675448653e+03,1.648119490199169149e+03
9.199838906958051439e+02,9.188093897320062524e+02,8.187982132938584527e+02,1.719624581215798344e+03,1.386246123616482464e+03,9.176080403885283658e+02,1.286239018762844125e+03,1.007255638085301143e+03,1.794300179467380531e+03,1.866124515981847253e+03,1.406649655350838884e+03,1.564950745394924525e+03,2.599486899172042740e+03,1.635713954271380999e+03
9.178387904268887496e+02,9.175954919798729179e+02,1.024214681695627860e+03,1.718088658487777138e+03,1.835266144136341609e+03,9.176080480921236813e+02,1.568103359075540084e+03,1.002216352790872975e+03,1.800112581344244063e+03,1.877014101556231026e+03,1.402817430453259476e+03,1.485143779386138704e+03,2.599486924686407292e+03,1.360165584181575241e+03
9.178387991755199664e+02,9.175946438166230337e+02,8.168675478535812999e+02,1.717966484489666527e+03,1.386247877501764378e+03,9.176080399581593383e+02,1.285535215047486872e+03,1.002216354765190999e+03,1.800092143269275766e+03,1.869216499183663018e+03,1.402832965983438953e+03,1.563667350583526513e+03,2.599486841222823386e+03,1.635126465162835075e+03
9.178387932286825617e+02,9.175955053739193090e+02,1.026318750725836026e+03,1.717969386105232161e+03,1.835633977639253089e+03,9.176080184704111389e+02,1.567943274664456794e+03,1.002216358606938343e+03,1.800112947577845716e+03,1.877027487861883628e+03,1.402816847065837237e+03,1.481935567188386358e+03,2.599486911634405260e+03,1.316129569776584731e+03
9.178387978386849682e+02,9.175942294116614448e+02,8.133957057292053605e+02,1.717966489443113460e+03,1.386249174398558125e+03,9.176080020283119438e+02,1.285037208711248695e+03,1.002216353794166025e+03,1.799802559616438202e+03,1.866556051081130363e+03,1.402832969012886451e+03,1.563452250519845848e+03,2.599486776539141374e+03,1.635147018098437002e+03
9.187548301764447842e+02,9.188099550977639183e+02,8.187960531443924310e+02,1.719624567510819361e+03,1.386248397563054823e+03,9.176080411516148843e+02,1.286238958272351283e+03,1.004960433252656912e+03,1.794955514933007862e+03,1.866754280161698034e+03,1.406649657164443397e+03,1.564929732338126996e+03,2.599486747324169755e+03,1.635732271729282047e+03
8.740808195003223773e+02,9.188100014608492074e+02,8.187647080365234160e+02,1.717966408162674952e+03,1.386242445426948052e+03,9.176080443583058468e+02,1.286239065012944138e+03,1.015608899241876657e+03,1.794955664938996051e+03,1.866637946824624805e+03,1.402832760681410946e+03,1.564185930169023095e+03,2.599486729650452162e+03,1.635114934400027323e+03
8.796743714791332422e+02,9.188128807327307186e+02,8.187885443057165276e+02,1.717966495829025007e+03,1.386245454516873224e+03,9.176080366843964384e+02,1.286239148061779360e+03,1.012281185845623668e+03,1.794949903763061457e+03,1.866731248594862109e+03,1.402832973803089999e+03,1.564445090003696805e+03,2.599486905189562549e+03,1.635634092215602777e+03
9.198826242537294320e+02,9.188099821086633483e+02,8.187802983071209155e+02,1.719624603071535830e+03,1.386242200552898339e+03,9.176080407422929284e+02,1.286239391462616595e+03,1.009633242288854262e+03,1.794955850102554678e+03,1.866741390074506398e+03,1.406649660018404120e+03,1.564930429977920767e+03,2.599486729029462822e+03,1.635714299215940173e+03
9.184664389363276769e+02,9.188099466412855918e+02,8.187805700332285141e+02,1.719624792463750282e+03,1.386242116144757802e+03,9.176080096346380515e+02,1.286239129204278015e+03,1.004226815527629128e+03,1.794955856825075898e+03,1.866749396797108830e+03,1.406649659625088134e+03,1.564929940462760669e+03,2.599486754540588663e+03,1.635713692126440947e+03
9.199838906958051439e+02,9.188910409285773540e+02,8.187971858484106633e+02,1.719624603386164154e+03,1.386246167824506983e+03,9.176080403885283658e+02,1.286239786045283836e+03,1.007255590380902277e+03,1.794300179467380531e+03,1.866124515981847253e+03,1.406649655350839112e+03,1.564950745394924525e+03,2.599486898454513721e+03,1.635713793256310510e+03
1.614862240581797096e+03,9.175951018457790269e+02,7.579470236632976139e+02,1.717966747642372184e+03,1.387178727715607920e+03,9.176080377231002103e+02,1.286216641958795663e+03,1.482349845337319493e+03,1.800117878506112902e+03,1.886388292075753270e+03,1.402821301225055549e+03,1.574055702854602941e+03,2.599486732555524668e+03,1.647605962907285175e+03
9.190255087327556112e+02,9.188100023662971125e+02,8.187975056466564183e+02,1.717966347478095713e+03,1.386241235081333571e+03,9.176080114991331129e+02,1.286239152895554071e+03,1.005475235114646807e+03,1.794947656567474723e+03,1.866822965092756931e+03,1.402821266157338869e+03,1.563728316384122536e+03,2.599486877375527911e+03,1.634581408365632797e+03
9.184795185334555754e+02,9.177799199859041437e+02,8.176229426278354140e+02,1.717966847856167078e+03,1.386241252652035428e+03,9.176080032328525249e+02,1.286238798473650149e+03,1.004258693736397277e+03,1.798025640742726409e+03,1.869850998660734604e+03,1.402832776152542010e+03,1.564422704001723332e+03,2.599486731453395350e+03,1.635709749564376580e+03
9.178388010682590448e+02,9.175954998797573126e+02,1.021928163089591635e+03,1.718034120963262922e+03,1.832713181842790164e+03,9.176080518137340505e+02,1.569673689740036480e+03,1.002216353610292686e+03,1.800112581756147392e+03,1.876968969632044036e+03,1.402829267192771567e+03,1.484059990228561446e+03,2.599486931799473041e+03,1.350431452616164506e+03
9.178388016407951682e+02,9.175954963438008463e+02,1.022027994970668601e+03,1.717966089432035005e+03,1.835336760833951530e+03,9.176080204009997487e+02,1.560751247744286729e+03,1.002216358135305200e+03,1.800112525445618530e+03,1.875261429190531999e+03,1.402828624681763586e+03,1.481885863362863802e+03,2.599486918524755311e+03,1.307970593837692149e+03
1.613032446223126954e+03,9.175947377622699150e+02,7.959123306434047436e+02,1.717969830339259261e+03,1.379669331652469509e+03,9.176080513414710822e+02,1.279661122994286416e+03,1.482389634272604553e+03,1.799810782730311757e+03,1.875183600764583161e+03,1.402820432898099398e+03,1.573786761605392030e+03,2.599486920401711359e+03,1.645178349537312670e+03
9.192871094823387921e+02,9.188100655737748639e+02,8.187961056245798090e+02,1.719624565707854117e+03,1.386242119882003408e+03,9.176080411879214580e+02,1.286239071811041867e+03,1.011114130311431836e+03,1.794955546428398520e+03,1.866743506088552067e+03,1.406649653785664214e+03,1.564930274567425386e+03,2.599486885541307402e+03,1.635713927615207695e+03
1.617963767945302834e+03,9.188747550861172613e+02,5.326172942502840897e+02,1.717977435209219038e+03,1.377821046748814069e+03,6.326240785546075358e+02,1.277815240924801174e+03,1.475283754456942461e+03,1.794776657436021651e+03,1.996089734362466743e+03,1.403218892575046084e+03,1.572852919428207542e+03,1.925029586958884465e+03,1.643665836001268644e+03
1.617965368532854200e+03,9.188448830072421742e+02,5.326170505676377616e+02,1.717977045131902742e+03,1.377851477225376129e+03,6.326271305317665110e+02,1.277837316652062555e+03,1.475288771403292230e+03,1.793506137285774230e+03,1.996089774209876623e+03,1.403219507260760338e+03,1.572865797955774951e+03,1.925026079599608011e+03,1.643656736742768999e+03
1.614858992463822915e+03,9.175951018533944534e+02,7.586615236898461490e+02,1.717966747642371956e+03,1.398620574076087678e+03,9.176080376647081494e+02,1.289054507418719595e+03,1.482350634410473731e+03,1.799797595799603641e+03,1.886384786073518853e+03,1.402832043291024775e+03,1.573993848836375037e+03,2.599486732918879170e+03,1.647500850067988040e+03
9.199985250730017015e+02,9.188100657515099101e+02,8.187739802132497289e+02,1.719624584885788181e+03,1.386242286486062540e+03,9.176080031637626462e+02,1.286239123276235205e+03,1.010688487429975908e+03,1.794955554302792052e+03,1.866748442283385657e+03,1.406649657049819552e+03,1.564929770042757355e+03,2.599486750930140715e+03,1.635713446325773930e+03
1.617924463928741261e+03,9.175947348799809333e+02,7.974737347444786337e+02,1.717977374642656514e+03,1.379624133570419872e+03,9.176080479351695658e+02,1.279444320808717976e+03,1.478667083028618435e+03,1.800088283359022398e+03,1.876152873132364675e+03,1.402832895519410840e+03,1.573754222179114777e+03,2.599486924264360368e+03,1.645197780896132372e+03
1.478049703815402836e+03,9.175952213909276907e+02,4.502341482341417986e+02,1.717970023805716210e+03,1.841220056951870674e+03,9.176080478709221779e+02,1.353092595049626198e+03,1.519821002256883276e+03,1.800116195915367143e+03,2.007447684524964416e+03,1.402821295631227031e+03,1.320904677827425303e+03,2.599486794277097943e+03,1.604726478673142992e+03
9.199779386303076762e+02,9.188100417933536619e+02,8.187975691681513126e+02,1.719624560085935855e+03,1.386246128342309021e+03,9.176080422160428043e+02,1.286239111611768976e+03,1.010020341884404161e+03,1.794955552110347526e+03,1.866740739868614128e+03,1.406649654253311155e+03,1.564922375081435348e+03,2.599486910862019158e+03,1.635710151385601193e+03
9.199856691549919105e+02,9.188085540139202294e+02,8.187802536802270197e+02,1.719624567094924487e+03,1.386242323041682994e+03,9.176080425196676060e+02,1.286239107513280032e+03,1.008568570359999512e+03,1.794958917832884254e+03,1.866737878368879592e+03,1.406649657057820832e+03,1.564929726170633330e+03,2.599486744680656557e+03,1.635730922219176136e+03
1.617964569270147422e+03,9.188403012184739964e+02,8.188174310394318809e+02,1.717976728234492839e+03,1.379478716916943540e+03,9.176080385783764086e+02,1.279473373044903838e+03,1.474993805147626063e+03,1.794890485924622453e+03,1.866673533331810177e+03,1.402885075788354925e+03,1.574085521817348308e+03,2.599486850390157088e+03,1.645069001834952132e+03
1.617964982369665677e+03,9.188459532844423165e+02,5.326168419930196478e+02,1.717977488788285882e+03,1.377847187422963998e+03,6.326240911373251947e+02,1.277838619645457811e+03,1.474938928352527910e+03,1.793845342175720816e+03,1.996089735768377977e+03,1.402839923639773588e+03,1.572875012575626215e+03,1.925026050702857219e+03,1.643723955283735449e+03
9.178388016480795386e+02,9.175954985242310613e+02,1.022020778862496172e+03,1.718034075995437433e+03,1.835323536765391736e+03,9.176080179425118786e+02,1.571998888471989176e+03,1.002216374692873728e+03,1.800112381019438089e+03,1.874027780248517274e+03,1.402828685646529493e+03,1.485040239725413130e+03,2.599486751855424245e+03,1.348625213023143033e+03
9.192493045489128463e+02,9.188100658293340075e+02,8.187977562490392529e+02,1.719624599455966290e+03,1.386246120448902275e+03,9.176080393055282229e+02,1.286239123518662382e+03,1.005921808946642273e+03,1.794955552792674780e+03,1.866740724258657337e+03,1.406649664555442996e+03,1.564929590989817598e+03,2.599486910890337185e+03,1.635713827577542588e+03
9.178387991755199664e+02,9.175946454295253716e+02,8.130759467994652141e+02,1.717966484501474952e+03,1.386270287943934591e+03,9.176080017193160074e+02,1.285535215047486872e+03,1.002216353795763439e+03,1.799806694558451682e+03,1.869087828642968361e+03,1.402832969386205832e+03,1.563704673548489382e+03,2.599486886780289296e+03,1.634962002743018957e+03
1.618028087065807540e+03,9.188091771166506305e+02,8.187799179637864881e+02,1.718032134863441570e+03,1.379498004589942411e+03,9.176080376544350656e+02,1.279450557013102070e+03,1.475279805954291760e+03,1.794956548847411796e+03,1.866756942711183001e+03,1.403238324640364226e+03,1.574332914196436150e+03,2.599486850368637988e+03,1.645089627196190577e+03
1.471423678798791116e+03,9.175950619416563541e+02,5.313753807064912280e+02,1.717976323498933880e+03,1.864757869965730379e+03,6.326201051932148403e+02,1.239615912448269228e+03,1.519825274280338135e+03,1.800095857176620939e+03,1.993301624305167707e+03,1.402829636537709348e+03,1.313851804171282538e+03,1.921417430189200104e+03,1.641770074039500969e+03
1.617960711938823351e+03,9.187039101642276364e+02,5.326230934558248009e+02,1.717977000888720113e+03,1.379679405118702334e+03,6.326237917466786485e+02,1.279669870473534502e+03,1.474938613383283382e+03,1.795152012385834951e+03,1.996088980197588171e+03,1.402840002559764571e+03,1.572858678791927559e+03,1.925068522495239449e+03,1.643925349022790442e+03
9.199925717326201493e+02,9.188100131688375996e+02,8.187718645338848091e+02,1.719624609901237818e+03,1.386241681602560220e+03,9.176080435816181762e+02,1.286239714839308590e+03,1.008692457688040349e+03,1.794955685994306123e+03,1.866741543458108026e+03,1.406649655878435851e+03,1.564943693129405574e+03,2.599486752713352871e+03,1.635729374317553493e+03
1.617973895195207433e+03,9.176771404516653092e+02,8.175815784582955530e+02,1.717976987492204671e+03,1.379607837287985149e+03,9.176080519032087750e+02,1.279597702036161536e+03,1.475279855526959409e+03,1.798710763756407914e+03,1.870329745293900032e+03,1.402832901886591117e+03,1.574806182969909969e+03,2.599486785468037851e+03,1.645553797736452452e+03
1.617965372296533815e+03,9.188722710368766684e+02,5.326172983812170969e+02,1.717977435209218811e+03,1.377821046748814297e+03,6.326240785546075358e+02,1.277815240924801174e+03,1.475283754456942461e+03,1.793869728412001450e+03,1.996089734362466743e+03,1.403218780091187909e+03,1.572866034513955583e+03,1.925029586958884465e+03,1.643665836001268644e+03
9.178387991755199664e+02,9.175947619749912292e+02,7.877545623876686705e+02,1.717966481689703869e+03,1.386270725270132516e+03,9.176080037178943485e+02,1.285542451030662960e+03,1.002216354764711014e+03,1.800123046399189889e+03,1.878915377928000453e+03,1.402832765899887136e+03,1.563658698927117030e+03,2.599486709982892535e+03,1.635126520791600342e+03
1.617881122885171635e+03,9.175947717855776773e+02,7.835090862942131480e+02,1.717977389295358762e+03,1.379624133570420099e+03,9.176080492206631334e+02,1.279428724648135130e+03,1.478635526845880804e+03,1.799819998147763044e+03,1.876165547548769155e+03,1.402832977821852410e+03,1.573883896863247628e+03,2.599486887102736546e+03,1.645205732688514672e+03
9.184451446756586392e+02,9.188100603181852648e+02,8.187804553541118366e+02,1.718040536145537772e+03,1.386246153222094335e+03,9.176080395606334150e+02,1.286239146787106847e+03,1.004180908659899728e+03,1.794940964537844593e+03,1.866728745348232678e+03,1.403150152744193292e+03,1.564344738320086890e+03,2.599486832987881371e+03,1.635253093794241295e+03
8.768745620064001969e+02,9.176324417263348323e+02,8.175752880305749386e+02,1.717966284398954031e+03,1.386247625995911903e+03,9.176080389011281113e+02,1.286239722933590429e+03,1.012664902059305746e+03,1.799072161249464216e+03,1.870956086581350519e+03,1.402829128081840054e+03,1.564441139954505616e+03,2.599486930983722232e+03,1.635706125247298132e+03
9.178387990985612532e+02,9.175950222212854896e+02,8.084611441103957077e+02,1.717966187104279243e+03,1.386247771675461081e+03,9.176080068469544813e+02,1.286236005016150330e+03,1.002216353821858547e+03,1.799728334967873025e+03,1.874612152077794462e+03,1.402832817724590313e+03,1.564394280931018557e+03,2.599486842028214141e+03,1.635711828740761575e+03
9.178388010151192020e+02,9.175947828233587416e+02,7.755272554290611424e+02,1.717966831373490322e+03,1.385532665551732407e+03,9.176080437535456440e+02,1.279870757201858851e+03,1.002216358127162607e+03,1.799807688358368296e+03,1.879907288474599454e+03,1.402832960663917220e+03,1.563735732773751806e+03,2.599486915875312661e+03,1.636883226936195797e+03
1.531135562024140881e+03,9.175954679329995543e+02,4.431909104170015326e+02,1.718084017792758004e+03,1.838683551152087148e+03,9.176080480507504262e+02,1.239583527075022630e+03,1.483347582336772575e+03,1.800117730017714393e+03,2.004206287759154748e+03,1.403005415771990329e+03,1.322258358104577155e+03,2.599486917614851791e+03,1.633427101243861898e+03
1.612623845811511501e+03,9.175950222582399647e+02,7.841013699433651709e+02,1.717969899858170038e+03,1.379773747269053047e+03,9.176080398618404388e+02,1.279588990945592741e+03,1.482390705005082282e+03,1.799807467165555863e+03,1.875742929601764672e+03,1.402820484629221710e+03,1.574346681280775556e+03,2.599486931329829076e+03,1.646108656533193653e+03
8.873904300182232419e+02,9.178132975742975077e+02,8.175861145165386006e+02,1.717966335220668952e+03,1.386241207356345512e+03,9.176080071002414797e+02,1.286239735955921333e+03,1.008024486938523410e+03,1.797875670318996072e+03,1.869760284412896226e+03,1.402832706069794995e+03,1.564337316725234132e+03,2.599486899741173602e+03,1.635628516419719517e+03
9.178387967268653256e+02,9.175947673828047755e+02,7.938291753203266126e+02,1.717966488248567885e+03,1.386247868786903609e+03,9.176080132060667438e+02,1.285736904772642902e+03,1.002216354845782917e+03,1.800123046399189889e+03,1.879022028388021226e+03,1.402832770054086723e+03,1.563661326245056443e+03,2.599486730692390211e+03,1.635132773901086921e+03
1.617973895195207433e+03,9.176771404516653092e+02,8.175815784582955530e+02,1.717976987492204671e+03,1.379607837287985149e+03,9.176080519032087750e+02,1.279597702036161536e+03,1.475279855526959409e+03,1.798710763756407914e+03,1.870329745293900032e+03,1.402832901886591117e+03,1.574806182969909969e+03,2.599486785468037851e+03,1.645553797736452452e+03
1.617963772052479953e+03,9.188495863487312363e+02,5.326172586841529437e+02,1.717977522599991971e+03,1.377848256079566909e+03,6.326240562768713289e+02,1.277837719788162076e+03,1.475282019639268583e+03,1.794681976448294336e+03,1.996089735295350465e+03,1.403220650025618170e+03,1.572874416011253061e+03,1.925026211641710233e+03,1.643723196350121725e+03
