6.560090942382812500e+02,2.134255170822143555e+00
6.573320312500000000e+02,2.152740240097045898e+00
6.591750488281250000e+02,2.631815671920776367e+00
6.580089721679687500e+02,2.541758298873901367e+00
6.609744262695312500e+02,3.189005613327026367e+00
6.609771728515625000e+02,3.265259981155395508e+00
6.588554077148437500e+02,2.628061771392822266e+00
6.580054931640625000e+02,2.511417865753173828e+00
6.593027343750000000e+02,2.633600711822509766e+00
6.585095825195312500e+02,2.625955104827880859e+00
6.580023193359375000e+02,2.487378358840942383e+00
6.579953002929687500e+02,2.432936668395996094e+00
6.594995727539062500e+02,2.685200214385986328e+00
6.609754638671875000e+02,3.224305629730224609e+00
6.561973266601562500e+02,2.142647743225097656e+00
6.579842529296875000e+02,2.313562393188476562e+00
6.578212280273437500e+02,2.158914804458618164e+00
6.595002441406250000e+02,2.697705268859863281e+00
6.601984252929687500e+02,3.108453273773193359e+00
6.609698486328125000e+02,3.152592658996582031e+00
6.579960327148437500e+02,2.438996315002441406e+00
6.594812011718750000e+02,2.643928766250610352e+00
6.609767456054687500e+02,3.249099016189575195e+00
6.577672119140625000e+02,2.158491134643554688e+00
6.590905151367187500e+02,2.630616903305053711e+00
6.579665527343750000e+02,2.238931655883789062e+00
6.580335083007812500e+02,2.566991329193115234e+00
6.578949584960937500e+02,2.160451412200927734e+00
6.576262207031250000e+02,2.156823635101318359e+00
6.582100219726562500e+02,2.621313095092773438e+00
6.589979248046875000e+02,2.629491329193115234e+00
6.580175781250000000e+02,2.543678045272827148e+00
6.578363037109375000e+02,2.159740447998046875e+00
6.594812011718750000e+02,2.643928766250610352e+00
6.609744873046875000e+02,3.205976486206054688e+00
6.580328979492187500e+02,2.563488006591796875e+00
6.567620849609375000e+02,2.142968654632568359e+00
6.579954223632812500e+02,2.435754060745239258e+00
6.555390625000000000e+02,2.130847692489624023e+00
6.580083007812500000e+02,2.538457393646240234e+00
6.579997558593750000e+02,2.469813346862792969e+00
6.579633789062500000e+02,2.220795631408691406e+00
6.595010375976562500e+02,2.713091611862182617e+00
6.557283325195312500e+02,2.132309913635253906e+00
6.557542724609375000e+02,2.132427692413330078e+00
6.609597778320312500e+02,3.123917102813720703e+00
6.579204101562500000e+02,2.163746595382690430e+00
6.595012207031250000e+02,2.715114355087280273e+00
6.579891967773437500e+02,2.346737623214721680e+00
6.579840087890625000e+02,2.310696840286254883e+00
6.608512573242187500e+02,3.112053394317626953e+00
6.519085693359375000e+02,2.124322414398193359e+00
6.609756469726562500e+02,3.228345870971679688e+00
6.582369995117187500e+02,2.624093055725097656e+00
6.609732666015625000e+02,3.175354242324829102e+00
6.572653198242187500e+02,2.149162530899047852e+00
6.579947509765625000e+02,2.428268432617187500e+00
6.579270019531250000e+02,2.165738105773925781e+00
6.594140014648437500e+02,2.635888099670410156e+00
6.572425537109375000e+02,2.147089481353759766e+00
6.579804077148437500e+02,2.299012184143066406e+00
6.580454101562500000e+02,2.574884653091430664e+00
6.582324829101562500e+02,2.622720479965209961e+00
6.579757690429687500e+02,2.279156684875488281e+00
6.588554077148437500e+02,2.628061771392822266e+00
6.579915161132812500e+02,2.378633022308349609e+00
6.579644165039062500e+02,2.224168777465820312e+00
6.579736938476562500e+02,2.276484012603759766e+00
6.595016479492187500e+02,2.737413883209228516e+00
6.580466308593750000e+02,2.577393770217895508e+00
6.580036010742187500e+02,2.498418092727661133e+00
6.568967285156250000e+02,2.143792390823364258e+00
6.579985961914062500e+02,2.462464570999145508e+00
6.595017089843750000e+02,2.737804174423217773e+00
6.579846191406250000e+02,2.318516254425048828e+00
6.579404296875000000e+02,2.178915977478027344e+00
6.591706542968750000e+02,2.631392240524291992e+00
6.579611206054687500e+02,2.215797662734985352e+00
6.581734619140625000e+02,2.621284961700439453e+00
6.579980468750000000e+02,2.457792043685913086e+00
6.576186523437500000e+02,2.156539201736450195e+00
6.579907226562500000e+02,2.371120691299438477e+00
6.579714965820312500e+02,2.259974956512451172e+00
6.593363647460937500e+02,2.634474754333496094e+00
6.606020507812500000e+02,3.110717773437500000e+00
6.580229492187500000e+02,2.553056478500366211e+00
6.594971923828125000e+02,2.674703598022460938e+00
6.580175781250000000e+02,2.543678045272827148e+00
6.609749755859375000e+02,3.216439723968505859e+00
6.595009155273437500e+02,2.708296060562133789e+00
6.579941406250000000e+02,2.414052486419677734e+00
6.609744873046875000e+02,3.205976486206054688e+00
6.579304199218750000e+02,2.169630765914916992e+00
6.579663085937500000e+02,2.233641862869262695e+00
6.600772705078125000e+02,3.107331991195678711e+00
6.579849243164062500e+02,2.330740928649902344e+00
6.579984741210937500e+02,2.460274219512939453e+00
6.579942626953125000e+02,2.418135166168212891e+00
6.579606323242187500e+02,2.210559129714965820e+00
6.595012817382812500e+02,2.729406833648681641e+00
6.579393920898437500e+02,2.176238775253295898e+00
6.568699951171875000e+02,2.143266916275024414e+00
6.609763183593750000e+02,3.244751214981079102e+00
6.579807128906250000e+02,2.306945800781250000e+00
6.580218505859375000e+02,2.548346757888793945e+00
6.580627441406250000e+02,2.603738546371459961e+00
6.592226562500000000e+02,2.632335424423217773e+00
6.560095214843750000e+02,2.134428024291992188e+00
6.567828979492187500e+02,2.143039703369140625e+00
6.579711914062500000e+02,2.251097917556762695e+00
6.580569458007812500e+02,2.595376491546630859e+00
6.595020751953125000e+02,2.747209787368774414e+00
6.580067138671875000e+02,2.522715806961059570e+00
6.579602050781250000e+02,2.209620475769042969e+00
6.609694824218750000e+02,3.143193244934082031e+00
6.579412231445312500e+02,2.183211326599121094e+00
6.574087524414062500e+02,2.155084371566772461e+00
6.580316162109375000e+02,2.559913635253906250e+00
6.599280395507812500e+02,3.106215000152587891e+00
6.579939575195312500e+02,2.404422283172607422e+00
6.579548950195312500e+02,2.201511144638061523e+00
6.609772949218750000e+02,3.291976213455200195e+00
6.609617919921875000e+02,3.131695270538330078e+00
6.568312377929687500e+02,2.143250465393066406e+00
6.579931030273437500e+02,2.395795822143554688e+00
6.579204101562500000e+02,2.163746595382690430e+00
6.609769897460937500e+02,3.259684085845947266e+00
6.579771118164062500e+02,2.282360076904296875e+00
6.580566406250000000e+02,2.589437961578369141e+00
6.571557617187500000e+02,2.145586013793945312e+00
6.551661987304687500e+02,2.127722978591918945e+00
6.579416503906250000e+02,2.186423778533935547e+00
6.594763183593750000e+02,2.638913631439208984e+00
6.609539794921875000e+02,3.119723081588745117e+00
6.579902954101562500e+02,2.358513593673706055e+00
6.572728881835937500e+02,2.149705410003662109e+00
6.605645751953125000e+02,3.110559940338134766e+00
6.573572998046875000e+02,2.154383659362792969e+00
6.609730224609375000e+02,3.167001485824584961e+00
6.579936523437500000e+02,2.401645183563232422e+00
6.579716796875000000e+02,2.266868352890014648e+00
6.609617309570312500e+02,3.128498077392578125e+00
6.567828979492187500e+02,2.143039703369140625e+00
6.607833862304687500e+02,3.111960649490356445e+00
6.599196777343750000e+02,3.105764627456665039e+00
6.580033569335937500e+02,2.494570016860961914e+00
6.579940185546875000e+02,2.409963846206665039e+00
6.595020751953125000e+02,2.747209787368774414e+00
6.580024414062500000e+02,2.489437103271484375e+00
6.594348144531250000e+02,2.636148214340209961e+00
6.579978637695312500e+02,2.454793453216552734e+00
6.519085693359375000e+02,2.124322414398193359e+00
6.609599609375000000e+02,3.123958826065063477e+00
6.579550170898437500e+02,2.201596260070800781e+00
6.580657958984375000e+02,2.606172800064086914e+00
6.598624267578125000e+02,3.105739116668701172e+00
6.594699096679687500e+02,2.637155771255493164e+00
6.594960327148437500e+02,2.673007011413574219e+00
6.582711791992187500e+02,2.624964952468872070e+00
6.561069946289062500e+02,2.137753486633300781e+00
6.580513916015625000e+02,2.581426858901977539e+00
6.561016845703125000e+02,2.136335372924804688e+00
6.582113037109375000e+02,2.621924161911010742e+00
6.571972656250000000e+02,2.146656513214111328e+00
6.609771118164062500e+02,3.260404586791992188e+00
6.579799194335937500e+02,2.295040845870971680e+00
6.579686889648437500e+02,2.241479396820068359e+00
6.593853759765625000e+02,2.634881019592285156e+00
6.594920043945312500e+02,2.666933536529541016e+00
6.579415893554687500e+02,2.186396121978759766e+00
6.577216186523437500e+02,2.158313274383544922e+00
6.580335083007812500e+02,2.566991329193115234e+00
6.589122314453125000e+02,2.628800630569458008e+00
6.580595703125000000e+02,2.601141452789306641e+00
6.579921264648437500e+02,2.383822917938232422e+00
6.580076293945312500e+02,2.530576705932617188e+00
6.598688964843750000e+02,3.105740308761596680e+00
6.588824462890625000e+02,2.628574132919311523e+00
6.552343750000000000e+02,2.127898216247558594e+00
6.579926147460937500e+02,2.392170906066894531e+00
6.559520263671875000e+02,2.134046554565429688e+00
6.609729003906250000e+02,3.160618543624877930e+00
6.579724121093750000e+02,2.270010948181152344e+00
6.561973266601562500e+02,2.142647743225097656e+00
6.594902343750000000e+02,2.662837982177734375e+00
6.594992675781250000e+02,2.677052974700927734e+00
6.592866821289062500e+02,2.633348941802978516e+00
6.582550048828125000e+02,2.624162912368774414e+00
6.580061645507812500e+02,2.518545627593994141e+00
6.579713134765625000e+02,2.256947755813598633e+00
6.559017944335937500e+02,2.133232593536376953e+00
6.593551635742187500e+02,2.634648799896240234e+00
6.534561767578125000e+02,2.126385450363159180e+00
6.580697021484375000e+02,2.613549470901489258e+00
6.589818725585937500e+02,2.629229545593261719e+00
6.579906616210937500e+02,2.368299961090087891e+00
6.579724731445312500e+02,2.274848937988281250e+00
6.609755249023437500e+02,3.224753856658935547e+00
6.585050659179687500e+02,2.625325918197631836e+00
6.573320312500000000e+02,2.152740240097045898e+00
6.580671997070312500e+02,2.611168861389160156e+00
6.580076904296875000e+02,2.533752918243408203e+00
6.579945068359375000e+02,2.425067663192749023e+00
6.579970092773437500e+02,2.450013399124145508e+00
6.607274780273437500e+02,3.111234426498413086e+00
6.580222167968750000e+02,2.548708438873291016e+00
6.579593505859375000e+02,2.205001831054687500e+00
6.579907226562500000e+02,2.371120691299438477e+00
6.579890747070312500e+02,2.340531826019287109e+00
6.551785278320312500e+02,2.127843379974365234e+00
6.609715576171875000e+02,3.156640052795410156e+00
6.609755859375000000e+02,3.228339195251464844e+00
6.561173706054687500e+02,2.137963056564331055e+00
6.579992675781250000e+02,2.465270519256591797e+00
6.609742431640625000e+02,3.188160181045532227e+00
6.556166381835937500e+02,2.131041765213012695e+00
6.592246704101562500e+02,2.632750511169433594e+00
6.580041503906250000e+02,2.501005649566650391e+00
6.556495971679687500e+02,2.131381034851074219e+00
6.579940185546875000e+02,2.409963846206665039e+00
6.579906005859375000e+02,2.368212699890136719e+00
6.580666503906250000e+02,2.607967138290405273e+00
6.609699096679687500e+02,3.152718305587768555e+00
6.580053710937500000e+02,2.510906696319580078e+00
6.580083007812500000e+02,2.538457393646240234e+00
6.579304199218750000e+02,2.169630765914916992e+00
6.579707031250000000e+02,2.243386745452880859e+00
6.579791870117187500e+02,2.292202949523925781e+00
6.579896240234375000e+02,2.356712341308593750e+00
6.590010375976562500e+02,2.629598140716552734e+00
6.594819335937500000e+02,2.650697946548461914e+00
6.591954956054687500e+02,2.631833076477050781e+00
6.571772460937500000e+02,2.145837306976318359e+00
6.609691772460937500e+02,3.142755985260009766e+00
6.578363037109375000e+02,2.159740447998046875e+00
6.601906738281250000e+02,3.107478618621826172e+00
6.579934692382812500e+02,2.396723747253417969e+00
6.574039306640625000e+02,2.154947519302368164e+00
6.579943237304687500e+02,2.420789003372192383e+00
6.579892578125000000e+02,2.349262952804565430e+00
6.594465942382812500e+02,2.636739730834960938e+00
6.609772949218750000e+02,3.291976213455200195e+00
6.577396240234375000e+02,2.158375740051269531e+00
6.609748535156250000e+02,3.210640192031860352e+00
6.579978027343750000e+02,2.454690933227539062e+00
6.534971313476562500e+02,2.126454591751098633e+00
6.578212280273437500e+02,2.158914804458618164e+00
6.602467651367187500e+02,3.109925270080566406e+00
6.571525268554687500e+02,2.145507574081420898e+00
6.572238159179687500e+02,2.146661758422851562e+00
6.580270385742187500e+02,2.559891223907470703e+00
6.609244995117187500e+02,3.114545822143554688e+00
6.591970214843750000e+02,2.631947040557861328e+00
6.609620971679687500e+02,3.134761333465576172e+00
6.600771484375000000e+02,3.107117891311645508e+00
6.577985229492187500e+02,2.158847332000732422e+00
6.579929199218750000e+02,2.392243385314941406e+00
6.571246948242187500e+02,2.145288467407226562e+00
6.595025634765625000e+02,2.758107662200927734e+00
6.594995727539062500e+02,2.685200214385986328e+00
6.554330444335937500e+02,2.130469322204589844e+00
6.580590820312500000e+02,2.597030162811279297e+00
6.586142578125000000e+02,2.627564430236816406e+00
6.570531616210937500e+02,2.144443511962890625e+00
6.579904174804687500e+02,2.362791538238525391e+00
6.609758300781250000e+02,3.233384847640991211e+00
6.579609375000000000e+02,2.215484142303466797e+00
6.573001708984375000e+02,2.149745941162109375e+00
6.537380371093750000e+02,2.127009630203247070e+00
6.609763793945312500e+02,3.246783971786499023e+00
6.580033569335937500e+02,2.494570016860961914e+00
6.580229492187500000e+02,2.553056478500366211e+00
6.579973144531250000e+02,2.451309680938720703e+00
6.579944458007812500e+02,2.424287796020507812e+00
6.595009155273437500e+02,2.708296060562133789e+00
6.609620361328125000e+02,3.132105588912963867e+00
6.560827636718750000e+02,2.134761333465576172e+00
6.591067504882812500e+02,2.631249427795410156e+00
6.580008544921875000e+02,2.476994991302490234e+00
6.570247802734375000e+02,2.144146203994750977e+00
6.577702026367187500e+02,2.158650875091552734e+00
6.580012207031250000e+02,2.480169057846069336e+00
6.590230102539062500e+02,2.629765033721923828e+00
6.580019531250000000e+02,2.483946323394775391e+00
6.577985229492187500e+02,2.158847332000732422e+00
6.609769287109375000e+02,3.256979703903198242e+00
6.609749755859375000e+02,3.216439723968505859e+00
6.609758911132812500e+02,3.237333059310913086e+00
6.579450683593750000e+02,2.199839115142822266e+00
6.600252685546875000e+02,3.106267929077148438e+00
6.568723144531250000e+02,2.143722057342529297e+00
6.579904785156250000e+02,2.363529443740844727e+00
6.573176269531250000e+02,2.151952028274536133e+00
6.580531005859375000e+02,2.585732698440551758e+00
6.580567016601562500e+02,2.590841054916381836e+00
6.554330444335937500e+02,2.130469322204589844e+00
6.585353393554687500e+02,2.626173496246337891e+00
6.578949584960937500e+02,2.160451412200927734e+00
6.579939575195312500e+02,2.404422283172607422e+00
6.595003662109375000e+02,2.704649209976196289e+00
6.556318969726562500e+02,2.131300926208496094e+00
6.567409057617187500e+02,2.142871618270874023e+00
6.579895629882812500e+02,2.354090452194213867e+00
6.589624633789062500e+02,2.629190921783447266e+00
6.579949951171875000e+02,2.431079626083374023e+00
6.608768310546875000e+02,3.113033771514892578e+00
6.580046386718750000e+02,2.504015445709228516e+00
6.567620849609375000e+02,2.142968654632568359e+00
6.579799194335937500e+02,2.295040845870971680e+00
6.609772338867187500e+02,3.265260934829711914e+00
6.570247802734375000e+02,2.144146203994750977e+00
6.592631835937500000e+02,2.633117437362670898e+00
6.573677368164062500e+02,2.154531002044677734e+00
6.595002441406250000e+02,2.697705268859863281e+00
6.578739624023437500e+02,2.159965515136718750e+00
6.579392700195312500e+02,2.175802707672119141e+00
6.594842529296875000e+02,2.662088871002197266e+00
6.580419311523437500e+02,2.571192741394042969e+00
6.579802246093750000e+02,2.298101186752319336e+00
6.594837646484375000e+02,2.658492088317871094e+00
6.609539794921875000e+02,3.119723081588745117e+00
6.569230346679687500e+02,2.143802642822265625e+00
6.602341308593750000e+02,3.108501434326171875e+00
6.559813842773437500e+02,2.134192466735839844e+00
6.575918579101562500e+02,2.156437397003173828e+00
6.609737548828125000e+02,3.183377265930175781e+00
6.595026855468750000e+02,2.761238574981689453e+00
6.579910888671875000e+02,2.375029563903808594e+00
6.579942626953125000e+02,2.418135166168212891e+00
6.606063842773437500e+02,3.110982179641723633e+00
6.559813842773437500e+02,2.134192466735839844e+00
6.593914794921875000e+02,2.635376691818237305e+00
6.580051879882812500e+02,2.508301734924316406e+00
6.609445190429687500e+02,3.116220712661743164e+00
6.580261840820312500e+02,2.557543754577636719e+00
6.609761962890625000e+02,3.242661476135253906e+00
6.555335693359375000e+02,2.130532979965209961e+00
6.594791259765625000e+02,2.640482664108276367e+00
6.595023803710937500e+02,2.750945091247558594e+00
6.608767089843750000e+02,3.113031864166259766e+00
6.579848022460937500e+02,2.322811603546142578e+00
6.609447021484375000e+02,3.117558956146240234e+00
6.557542724609375000e+02,2.132427692413330078e+00
6.580671997070312500e+02,2.611168861389160156e+00
6.579404907226562500e+02,2.179446220397949219e+00
6.569234619140625000e+02,2.143900394439697266e+00
6.543866577148437500e+02,2.127414226531982422e+00
6.602467651367187500e+02,3.109925270080566406e+00
6.571967773437500000e+02,2.145838975906372070e+00
6.579955444335937500e+02,2.436506748199462891e+00
6.579943847656250000e+02,2.421065568923950195e+00
6.575875244140625000e+02,2.156218528747558594e+00
6.580069580078125000e+02,2.525027751922607422e+00
6.595027465820312500e+02,2.762011766433715820e+00
6.579787597656250000e+02,2.287276268005371094e+00
6.579661254882812500e+02,2.226224899291992188e+00
6.588824462890625000e+02,2.628574132919311523e+00
6.580001831054687500e+02,2.471882581710815430e+00
6.556669921875000000e+02,2.131519556045532227e+00
6.579967041015625000e+02,2.446955919265747070e+00
6.579923095703125000e+02,2.386975765228271484e+00
6.534971313476562500e+02,2.126454591751098633e+00
6.609731445312500000e+02,3.173058986663818359e+00
6.579910888671875000e+02,2.375029563903808594e+00
6.552366333007812500e+02,2.128047943115234375e+00
6.561796875000000000e+02,2.140402793884277344e+00
6.577081298828125000e+02,2.157082557678222656e+00
6.537380371093750000e+02,2.127009630203247070e+00
6.580070800781250000e+02,2.526285648345947266e+00
6.592442016601562500e+02,2.632985591888427734e+00
6.579270019531250000e+02,2.165738105773925781e+00
6.580051879882812500e+02,2.508301734924316406e+00
6.593551635742187500e+02,2.634648799896240234e+00
6.609725341796875000e+02,3.158301353454589844e+00
6.598410644531250000e+02,3.105396032333374023e+00
6.594920043945312500e+02,2.666933536529541016e+00
6.579437255859375000e+02,2.191085100173950195e+00
6.579996337890625000e+02,2.468495130538940430e+00
6.579713134765625000e+02,2.256947755813598633e+00
6.580036010742187500e+02,2.498418092727661133e+00
6.579203491210937500e+02,2.160841464996337891e+00
6.557757568359375000e+02,2.132496118545532227e+00
6.590246582031250000e+02,2.630335330963134766e+00
6.586086425781250000e+02,2.626302957534790039e+00
6.595023803710937500e+02,2.750945091247558594e+00
6.552728271484375000e+02,2.128191471099853516e+00
6.607273559570312500e+02,3.111186027526855469e+00
6.590542602539062500e+02,2.630440950393676758e+00
6.609760742187500000e+02,3.239933729171752930e+00
6.609730834960937500e+02,3.168321371078491211e+00
6.579867553710937500e+02,2.332344055175781250e+00
6.594821166992187500e+02,2.651280879974365234e+00
6.594140014648437500e+02,2.635888099670410156e+00
6.609748535156250000e+02,3.210640192031860352e+00
6.609758300781250000e+02,3.233384847640991211e+00
6.526484375000000000e+02,2.124421834945678711e+00
6.589373779296875000e+02,2.629003524780273438e+00
6.595015258789062500e+02,2.734388351440429688e+00
6.579962158203125000e+02,2.442198038101196289e+00
6.580724487304687500e+02,2.618688583374023438e+00
6.579880371093750000e+02,2.334229946136474609e+00
6.579917602539062500e+02,2.380612611770629883e+00
6.579840087890625000e+02,2.310696840286254883e+00
6.579711303710937500e+02,2.250739336013793945e+00
6.579964599609375000e+02,2.445066928863525391e+00
6.579583740234375000e+02,2.204831123352050781e+00
6.561796875000000000e+02,2.140402793884277344e+00
6.607790527343750000e+02,3.111283063888549805e+00
6.608522338867187500e+02,3.112147808074951172e+00
6.580089721679687500e+02,2.541758298873901367e+00
6.579990234375000000e+02,2.462850093841552734e+00
6.594837646484375000e+02,2.658492088317871094e+00
6.580081787109375000e+02,2.534978628158569336e+00
6.580011596679687500e+02,2.480004310607910156e+00
6.579724121093750000e+02,2.270010948181152344e+00
6.609752807617187500e+02,3.221294641494750977e+00
6.543866577148437500e+02,2.127414226531982422e+00
6.582711791992187500e+02,2.624964952468872070e+00
6.585353393554687500e+02,2.626173496246337891e+00
6.590716552734375000e+02,2.630561351776123047e+00
6.580328979492187500e+02,2.563488006591796875e+00
6.595014648437500000e+02,2.733960151672363281e+00
6.580012817382812500e+02,2.483268022537231445e+00
6.570573120117187500e+02,2.145228147506713867e+00
6.580064697265625000e+02,2.521250247955322266e+00
6.580748901367187500e+02,2.620838642120361328e+00
6.579391479492187500e+02,2.173097133636474609e+00
6.579890136718750000e+02,2.340299606323242188e+00
6.589404296875000000e+02,2.629115343093872070e+00
6.571318969726562500e+02,2.145359516143798828e+00
6.579448852539062500e+02,2.197289466857910156e+00
6.580059204101562500e+02,2.515800952911376953e+00
6.579202880859375000e+02,2.160840988159179688e+00
6.609617309570312500e+02,3.128498077392578125e+00
6.580059204101562500e+02,2.515800952911376953e+00
6.593222656250000000e+02,2.633828163146972656e+00
6.602341308593750000e+02,3.108501434326171875e+00
6.600252685546875000e+02,3.106267929077148438e+00
6.579709472656250000e+02,2.247581005096435547e+00
6.534561767578125000e+02,2.126385450363159180e+00
6.567409057617187500e+02,2.142871618270874023e+00
6.580363159179687500e+02,2.569853544235229492e+00
6.557268066406250000e+02,2.132288217544555664e+00
6.609752807617187500e+02,3.221294641494750977e+00
6.595028076171875000e+02,2.764225482940673828e+00
6.579714965820312500e+02,2.259974956512451172e+00
6.580044555664062500e+02,2.503383636474609375e+00
6.594824829101562500e+02,2.654069185256958008e+00
6.579389038085937500e+02,2.172037601470947266e+00
6.594824829101562500e+02,2.654069185256958008e+00
6.609022216796875000e+02,3.114466905593872070e+00
6.579786376953125000e+02,2.286621570587158203e+00
